"","Store","Brand","Type","Gender","Size","Color","Category","Sales.Price","Date","Time","Loyalty","Month","NA."
"207","Tokyo","Nike","Pro Fierce","Female","65D","Green","Bra",149,2015-07-24,1899-12-30 22:30:44,"---",7,30
"208","Tokyo","Nike","Hyper Elite Crew","Unisex","44-46","Green","Socks",20,2015-07-24,1899-12-30 23:03:51,"44691",7,30
"209","Rotterdam","Asics","WB1820","Female","46","Green","Pants",89,2015-07-24,1899-12-30 09:40:55,"37662",7,30
"210","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Green","Socks",21,2015-07-24,1899-12-30 13:33:17,"33734",7,30
"211","Rotterdam","Nike","Air Zoom","Male","40","Green","Shoe",220,2015-07-24,1899-12-30 13:44:44,"---",7,30
"212","Rotterdam","Nike","Dri-Fit No-Show","Unisex","42-44","Green","Socks",20,2015-07-24,1899-12-30 14:25:39,"---",7,30
"213","Tokyo","Asics","WB1820","Female","39","Green","Pants",89,2015-07-24,1899-12-30 08:32:39,"57196",7,30
"214","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Green","Socks",21,2015-07-24,1899-12-30 09:05:46,"59479",7,30
"215","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Green","Socks",21,2015-07-24,1899-12-30 11:05:17,"59592",7,30
"216","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-24,1899-12-30 13:42:15,"52638",7,30
"217","Tokyo","Nike","Pro Fierce","Female","70F","Green","Bra",149,2015-07-24,1899-12-30 14:21:08,"53981",7,30
"218","Tokyo","Asics","WB1820","Female","46","Green","Pants",89,2015-07-24,1899-12-30 15:15:51,"56129",7,30
"219","Tokyo","Asics","WB1820","Female","39","Green","Pants",89,2015-07-24,1899-12-30 19:56:39,"55150",7,30
"220","Tokyo","Nike","Free 5.0","Female","38","Green","Shoe",239,2015-07-24,1899-12-30 23:03:51,"56877",7,30
"221","Tokyo","Adidas","Boston 5","Male","36","Green","Shoe",125,2015-07-24,1899-12-30 14:20:44,"56116",7,30
"222","Tokyo","Asics","WB1820","Female","36","Green","Pants",89,2015-07-25,1899-12-30 11:49:56,"43863",7,30
"223","Tokyo","Asics","WB1820","Female","46","Green","Pants",89,2015-07-25,1899-12-30 14:02:24,"46995",7,30
"224","Tokyo","Asics","WB1820","Female","36","Green","Pants",89,2015-07-25,1899-12-30 18:20:10,"---",7,30
"225","Tokyo","Asics","Nimbus 17","Male","41","Green","Shoe",128,2015-07-25,1899-12-30 20:47:03,"45938",7,30
"226","Tokyo","Asics","Hera Deux Single Tab","Female","44-46","Green","Socks",12.99,2015-07-25,1899-12-30 22:13:27,"45348",7,30
"227","Tokyo","Asics","WB1820","Female","44","Green","Pants",89,2015-07-25,1899-12-30 22:20:39,"48565",7,30
"228","Rotterdam","Asics","WB1820","Female","41","Green","Pants",89,2015-07-25,1899-12-30 09:47:28,"31421",7,30
"229","Rotterdam","Nike","Pro Fierce","Female","85F","Green","Bra",149,2015-07-25,1899-12-30 10:51:17,"---",7,30
"230","Rotterdam","Asics","Cummulus 17","Male","38","Green","Shoe",159,2015-07-25,1899-12-30 11:43:39,"37075",7,30
"231","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Green","Socks",21,2015-07-25,1899-12-30 12:36:00,"---",7,30
"232","Rotterdam","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-25,1899-12-30 13:00:33,"31002",7,30
"233","Rotterdam","Nike","Dri-Fit No-Show","Unisex","44-46","Green","Socks",20,2015-07-25,1899-12-30 15:55:39,"---",7,30
"234","Rotterdam","Asics","WB1820","Female","46","Green","Pants",89,2015-07-25,1899-12-30 16:31:39,"36605",7,30
"235","Rotterdam","Nike","Free 5.0","Male","41","Green","Shoe",239,2015-07-25,1899-12-30 17:22:22,"34906",7,30
"236","Tokyo","Asics","Hera Deux Single Tab","Female","40-42","Green","Socks",12.99,2015-07-25,1899-12-30 09:01:27,"---",7,30
"237","Tokyo","Nike","Pro Indy","Female","75B","Green","Bra",123,2015-07-25,1899-12-30 09:38:53,"59137",7,30
"238","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Green","Socks",21,2015-07-25,1899-12-30 11:47:03,"55703",7,30
"239","Tokyo","Asics","WB1820","Female","37","Green","Pants",89,2015-07-25,1899-12-30 19:48:00,"51376",7,30
"240","Tokyo","Nike","Pro Fierce","Female","70E","Green","Bra",149,2015-07-25,1899-12-30 21:23:03,"59340",7,30
"241","Tokyo","Nike","Pro Hero","Female","90D","Green","Bra",99,2015-07-25,1899-12-30 22:56:39,"53044",7,30
"242","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Green","Socks",12.99,2015-07-26,1899-12-30 09:10:05,"---",7,31
"243","Tokyo","Asics","Quick Light Cushion","Unisex","42-44","Green","Socks",19,2015-07-26,1899-12-30 09:18:44,"---",7,31
"244","Tokyo","Nike","Air Zoom","Male","44","Green","Shoe",220,2015-07-26,1899-12-30 10:07:41,"---",7,31
"245","Tokyo","Nike","Air Zoom","Male","41","Green","Shoe",220,2015-07-26,1899-12-30 16:22:05,"---",7,31
"246","Tokyo","Asics","Hera Deux Single Tab","Female","42-44","Green","Socks",12.99,2015-07-26,1899-12-30 18:17:17,"43751",7,31
"247","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-26,1899-12-30 20:44:10,"45449",7,31
"248","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Green","Socks",20,2015-07-26,1899-12-30 22:00:29,"46218",7,31
"249","Rotterdam","Nike","Pro Indy","Female","70C","Green","Bra",123,2015-07-26,1899-12-30 10:41:28,"---",7,31
"250","Rotterdam","Asics","Hera Deux Single Tab","Female","42-44","Green","Socks",12.99,2015-07-26,1899-12-30 10:48:00,"---",7,31
"251","Rotterdam","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-26,1899-12-30 12:29:28,"30044",7,31
"252","Rotterdam","Asics","Hera Deux Single Tab","Female","46-48","Green","Socks",12.99,2015-07-26,1899-12-30 13:43:06,"---",7,31
"253","Rotterdam","Asics","WB1820","Female","44","Green","Pants",89,2015-07-26,1899-12-30 16:12:00,"32561",7,31
"254","Tokyo","Asics","WB1820","Female","43","Green","Pants",89,2015-07-26,1899-12-30 08:38:24,"57132",7,31
"255","Tokyo","Asics","WB1820","Female","43","Green","Pants",89,2015-07-26,1899-12-30 11:00:58,"50222",7,31
"256","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Green","Socks",21,2015-07-26,1899-12-30 11:19:41,"56897",7,31
"257","Tokyo","Nike","Pro Indy","Female","80D","Green","Bra",123,2015-07-26,1899-12-30 17:45:36,"54945",7,31
"258","Tokyo","Nike","Pro Classic","Female","90A","Green","Bra",100,2015-07-26,1899-12-30 18:00:00,"54854",7,31
"259","Tokyo","Nike","Free 5.0","Male","40","Green","Shoe",239,2015-07-26,1899-12-30 22:56:39,"51001",7,31
"260","Tokyo","Adidas","Boston 5","Female","45","Green","Shoe",120,2015-07-26,1899-12-30 16:33:17,"---",7,31
"261","Tokyo","Nike","Hyper Elite Crew","Unisex","44-46","Green","Socks",20,2015-07-27,1899-12-30 07:46:34,"---",7,31
"262","Tokyo","Asics","Hera Deux Single Tab","Female","40-42","Green","Socks",12.99,2015-07-27,1899-12-30 07:58:05,"40330",7,31
"263","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Green","Socks",19,2015-07-27,1899-12-30 10:01:56,"45551",7,31
"264","Tokyo","Asics","Hera Deux Single Tab","Female","40-42","Green","Socks",12.99,2015-07-27,1899-12-30 10:01:56,"45551",7,31
"265","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Green","Socks",19,2015-07-27,1899-12-30 10:06:15,"48100",7,31
"266","Tokyo","Asics","WB1820","Female","37","Green","Pants",89,2015-07-27,1899-12-30 13:49:27,"---",7,31
"267","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Green","Socks",21,2015-07-27,1899-12-30 14:05:17,"---",7,31
"268","Tokyo","Nike","Hyper Elite Crew","Unisex","42-44","Green","Socks",20,2015-07-27,1899-12-30 14:41:17,"40722",7,31
"269","Tokyo","Nike","Pro Classic","Female","65D","Green","Bra",100,2015-07-27,1899-12-30 17:11:03,"---",7,31
"270","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-27,1899-12-30 17:25:27,"---",7,31
"271","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Green","Socks",19,2015-07-27,1899-12-30 17:36:58,"48900",7,31
"272","Tokyo","Asics","Hera Deux Single Tab","Female","40-42","Green","Socks",12.99,2015-07-27,1899-12-30 21:43:12,"---",7,31
"273","Tokyo","Asics","Hera Deux Single Tab","Female","42-44","Green","Socks",12.99,2015-07-27,1899-12-30 23:22:34,"48403",7,31
"274","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Green","Socks",21,2015-07-27,1899-12-30 23:26:53,"44864",7,31
"275","Rotterdam","Asics","Hera Deux Single Tab","Female","46-48","Green","Socks",12.99,2015-07-27,1899-12-30 12:37:39,"---",7,31
"276","Rotterdam","Asics","WB1820","Female","41","Green","Pants",89,2015-07-27,1899-12-30 13:16:55,"33252",7,31
"277","Rotterdam","Nike","Free 5.0","Female","43","Green","Shoe",239,2015-07-27,1899-12-30 14:12:33,"---",7,31
"278","Rotterdam","Asics","WB1820","Female","41","Green","Pants",89,2015-07-27,1899-12-30 17:14:11,"30116",7,31
"279","Rotterdam","Asics","Quick Light Cushion","Unisex","40-42","Green","Socks",19,2015-07-27,1899-12-30 17:27:17,"---",7,31
"280","Tokyo","Asics","Gel Quantics ","Female","36","Green","Shoe",120,2015-07-27,1899-12-30 10:30:44,"52868",7,31
"281","Tokyo","Asics","WB1820","Female","36","Green","Pants",89,2015-07-27,1899-12-30 11:51:22,"---",7,31
"282","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Green","Socks",20,2015-07-27,1899-12-30 14:32:39,"50909",7,31
"283","Tokyo","Nike","Pro Indy","Female","70E","Green","Bra",123,2015-07-27,1899-12-30 22:56:39,"---",7,31
"284","Tokyo","Adidas","Rocket Boost","Male","39","Green","Shoe",110,2015-07-27,1899-12-30 14:14:11,"---",7,31
"285","Tokyo","Adidas","Boston 5","Male","36","Green","Shoe",125,2015-07-27,1899-12-30 15:57:17,"58576",7,31
"286","Tokyo","Adidas","Ultra Boost","Male","45","Green","Shoe",139,2015-07-27,1899-12-30 15:34:22,"---",7,31
"287","Tokyo","Adidas","Rocket Boost","Female","39","Green","Shoe",100,2015-07-27,1899-12-30 17:22:22,"---",7,31
"288","Tokyo","Asics","Quick Light Cushion","Unisex","44-46","Green","Socks",19,2015-07-28,1899-12-30 07:37:56,"---",7,31
"289","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Green","Socks",12.99,2015-07-28,1899-12-30 09:30:15,"48269",7,31
"290","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Green","Socks",19,2015-07-28,1899-12-30 19:49:27,"49763",7,31
"291","Rotterdam","Nike","Hyper Elite Crew","Unisex","46-48","Green","Socks",20,2015-07-28,1899-12-30 11:01:06,"---",7,31
"292","Rotterdam","Nike","Hyper Elite Crew","Unisex","36-38","Green","Socks",20,2015-07-28,1899-12-30 13:36:33,"36242",7,31
"293","Rotterdam","Asics","Quick Light Cushion","Unisex","36-38","Green","Socks",19,2015-07-28,1899-12-30 13:43:06,"---",7,31
"294","Rotterdam","Asics","Quick Light Cushion","Unisex","44-46","Green","Socks",19,2015-07-28,1899-12-30 13:49:39,"---",7,31
"295","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Green","Socks",21,2015-07-28,1899-12-30 15:00:00,"---",7,31
"296","Rotterdam","Nike","Air Zoom","Male","43","Green","Shoe",220,2015-07-28,1899-12-30 15:45:50,"---",7,31
"297","Rotterdam","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-28,1899-12-30 15:57:17,"34094",7,31
"298","Rotterdam","Asics","WB1820","Female","39","Green","Pants",89,2015-07-28,1899-12-30 16:28:22,"38444",7,31
"299","Rotterdam","Nike","Dri-Fit No-Show","Unisex","46-48","Green","Socks",20,2015-07-28,1899-12-30 17:33:50,"37382",7,31
"300","Tokyo","Asics","WB1820","Female","40","Green","Pants",89,2015-07-28,1899-12-30 08:35:32,"---",7,31
"301","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Green","Socks",20,2015-07-28,1899-12-30 09:12:58,"52576",7,31
"302","Tokyo","Nike","Pro Indy","Female","70E","Green","Bra",123,2015-07-28,1899-12-30 09:31:41,"---",7,31
"303","Tokyo","Asics","WB1820","Female","45","Green","Pants",89,2015-07-28,1899-12-30 10:52:20,"---",7,31
"304","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Green","Socks",12.99,2015-07-28,1899-12-30 11:15:22,"50337",7,31
"305","Tokyo","Nike","Pro Hero","Female","90E","Green","Bra",99,2015-07-28,1899-12-30 14:03:51,"50018",7,31
"306","Tokyo","Adidas","Boston 5","Female","40","Green","Shoe",120,2015-07-28,1899-12-30 16:36:29,"---",7,31
"307","Tokyo","Asics","WB1820","Female","36","Green","Pants",89,2015-07-28,1899-12-30 23:02:24,"59509",7,31
"308","Tokyo","Adidas","Ultra Boost","Male","44","Green","Shoe",139,2015-07-28,1899-12-30 09:54:00,"---",7,31
"309","Tokyo","Adidas","Boston 5","Male","45","Green","Shoe",125,2015-07-28,1899-12-30 17:42:00,"56527",7,31
"310","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-29,1899-12-30 07:36:29,"46891",7,31
"311","Tokyo","Nike","Air Zoom","Male","41","Green","Shoe",220,2015-07-29,1899-12-30 09:08:39,"---",7,31
"312","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Green","Socks",20,2015-07-29,1899-12-30 15:25:56,"40737",7,31
"313","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Green","Socks",21,2015-07-29,1899-12-30 15:43:12,"45315",7,31
"314","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-29,1899-12-30 20:05:17,"45203",7,31
"315","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Green","Socks",19,2015-07-29,1899-12-30 20:48:29,"---",7,31
"316","Tokyo","Asics","WB1820","Female","38","Green","Pants",89,2015-07-29,1899-12-30 21:14:24,"46282",7,31
"317","Rotterdam","Asics","Hera Deux Single Tab","Female","46-48","Green","Socks",12.99,2015-07-29,1899-12-30 10:03:50,"---",7,31
"318","Rotterdam","Asics","Hera Deux Single Tab","Female","42-44","Green","Socks",12.99,2015-07-29,1899-12-30 11:06:00,"39789",7,31
"319","Rotterdam","Asics","WB1820","Female","39","Green","Pants",89,2015-07-29,1899-12-30 11:27:17,"33149",7,31
"320","Rotterdam","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-29,1899-12-30 13:13:39,"31432",7,31
"321","Rotterdam","Nike","Pro Fierce","Female","65E","Green","Bra",149,2015-07-29,1899-12-30 14:25:39,"---",7,31
"322","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Green","Socks",20,2015-07-29,1899-12-30 14:29:46,"56166",7,31
"323","Tokyo","Nike","Pro Fierce","Female","85C","Green","Bra",149,2015-07-29,1899-12-30 15:40:20,"57897",7,31
"324","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-29,1899-12-30 19:06:15,"50182",7,31
"325","Tokyo","Nike","Pro Fierce","Female","85F","Green","Bra",149,2015-07-30,1899-12-30 12:08:39,"45152",7,31
"326","Tokyo","Asics","WB1820","Female","41","Green","Pants",89,2015-07-30,1899-12-30 14:42:44,"41500",7,31
"327","Tokyo","Asics","WB1820","Female","37","Green","Pants",89,2015-07-30,1899-12-30 21:14:24,"---",7,31
"328","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Green","Socks",12.99,2015-07-30,1899-12-30 21:28:48,"41310",7,31
"329","Tokyo","Nike","Pro Fierce","Female","75D","Green","Bra",149,2015-07-30,1899-12-30 23:44:10,"---",7,31
"330","Rotterdam","Asics","Hera Deux Single Tab","Female","40-42","Green","Socks",12.99,2015-07-30,1899-12-30 09:40:55,"---",7,31
"331","Rotterdam","Asics","Quick Light Cushion","Unisex","42-44","Green","Socks",19,2015-07-30,1899-12-30 10:59:28,"37993",7,31
"332","Rotterdam","Asics","WB1820","Female","38","Green","Pants",89,2015-07-30,1899-12-30 12:13:06,"---",7,31
"333","Rotterdam","Nike","Pro Fierce","Female","65D","Green","Bra",149,2015-07-30,1899-12-30 12:44:11,"---",7,31
"334","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","44-46","Green","Socks",21,2015-07-30,1899-12-30 13:05:28,"---",7,31
"335","Rotterdam","Nike","Air Zoom","Male","40","Green","Shoe",220,2015-07-30,1899-12-30 13:12:00,"36221",7,31
"336","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","44-46","Green","Socks",21,2015-07-30,1899-12-30 13:26:44,"37572",7,31
"337","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Green","Socks",21,2015-07-30,1899-12-30 14:32:11,"39213",7,31
"338","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Green","Socks",21,2015-07-30,1899-12-30 14:48:33,"---",7,31
"339","Rotterdam","Nike","Pro Fierce","Female","85F","Green","Bra",149,2015-07-30,1899-12-30 16:25:06,"---",7,31
"340","Tokyo","Asics","Hera Deux Single Tab","Female","38-40","Green","Socks",12.99,2015-07-30,1899-12-30 10:27:51,"---",7,31
"341","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Green","Socks",20,2015-07-30,1899-12-30 12:40:20,"59615",7,31
"342","Tokyo","Asics","Quick Light Cushion","Unisex","42-44","Green","Socks",19,2015-07-30,1899-12-30 15:01:27,"52027",7,31
"343","Tokyo","Asics","Quick Light Cushion","Unisex","44-46","Green","Socks",19,2015-07-30,1899-12-30 16:48:00,"---",7,31
"344","Tokyo","Adidas","Ultra Boost","Female","39","Green","Shoe",139,2015-07-30,1899-12-30 14:20:44,"44058",7,31
"345","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Green","Socks",21,2015-07-31,1899-12-30 08:34:05,"---",7,31
"346","Tokyo","Asics","Nimbus 17","Male","42","Green","Shoe",128,2015-07-31,1899-12-30 09:50:24,"---",7,31
"347","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-31,1899-12-30 10:35:03,"---",7,31
"348","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Green","Socks",21,2015-07-31,1899-12-30 13:16:20,"43687",7,31
"349","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-31,1899-12-30 16:49:27,"46567",7,31
"350","Tokyo","Asics","WB1820","Female","44","Green","Pants",89,2015-07-31,1899-12-30 17:00:58,"40590",7,31
"351","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Green","Socks",21,2015-07-31,1899-12-30 17:52:48,"---",7,31
"352","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Green","Socks",12.99,2015-07-31,1899-12-30 18:15:51,"---",7,31
"353","Rotterdam","Asics","Quick Light Cushion","Unisex","42-44","Green","Socks",19,2015-07-31,1899-12-30 10:05:28,"39405",7,31
"354","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Green","Socks",21,2015-07-31,1899-12-30 10:10:22,"---",7,31
"355","Rotterdam","Asics","Cummulus 17","Male","43","Green","Shoe",159,2015-07-31,1899-12-30 10:49:39,"35788",7,31
"356","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Green","Socks",21,2015-07-31,1899-12-30 11:53:28,"39728",7,31
"357","Rotterdam","Asics","WB1820","Female","40","Green","Pants",89,2015-07-31,1899-12-30 11:58:22,"34123",7,31
"358","Rotterdam","Asics","Quick Light Cushion","Unisex","36-38","Green","Socks",19,2015-07-31,1899-12-30 13:03:50,"38148",7,31
"359","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Green","Socks",21,2015-07-31,1899-12-30 14:17:28,"---",7,31
"360","Rotterdam","Nike","Free 5.0","Female","38","Green","Shoe",239,2015-07-31,1899-12-30 15:45:50,"---",7,31
"361","Rotterdam","Nike","Hyper Elite Crew","Unisex","38-40","Green","Socks",20,2015-07-31,1899-12-30 16:05:28,"36854",7,31
"362","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Green","Socks",21,2015-07-31,1899-12-30 16:05:28,"36854",7,31
"363","Rotterdam","Asics","Hera Deux Single Tab","Female","44-46","Green","Socks",12.99,2015-07-31,1899-12-30 16:08:44,"33706",7,31
"364","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-31,1899-12-30 18:56:10,"51159",7,31
"365","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Green","Socks",12.99,2015-07-31,1899-12-30 22:36:29,"55046",7,31
"366","Tokyo","Adidas","Rocket Boost","Female","45","Green","Shoe",100,2015-07-31,1899-12-30 12:34:22,"54179",7,31
"367","Tokyo","Adidas","Boston 5","Male","43","Green","Shoe",125,2015-07-31,1899-12-30 11:22:22,"---",7,31
