"","Store","Brand","Type","Gender","Size","Color","Category","Sales.Price","Date","Time","Loyalty","Month","NA."
"565","Tokyo","Asics","Hera Deux Single Tab","Female","38-40","Black","Socks",12.99,2015-07-27,1899-12-30 20:19:41,"47277",7,31
"566","Tokyo","Nike","Dri-Fit No-Show","Unisex","36-38","Black","Socks",20,2015-07-27,1899-12-30 22:24:58,"42186",7,31
"567","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Black","Socks",21,2015-07-27,1899-12-30 22:30:44,"46224",7,31
"568","Tokyo","Asics","Quick Light Cushion","Unisex","46-48","Black","Socks",19,2015-07-27,1899-12-30 22:42:15,"43950",7,31
"569","Rotterdam","Nike","Pro Classic","Female","90E","Black","Bra",100,2015-07-27,1899-12-30 09:32:44,"32544",7,31
"570","Rotterdam","Nike","Pro Classic","Female","90F","Black","Bra",100,2015-07-27,1899-12-30 09:45:50,"39866",7,31
"571","Rotterdam","Asics","MB1878","Male","40","Black","Pants",99,2015-07-27,1899-12-30 09:58:55,"36212",7,31
"572","Rotterdam","Asics","MB1878","Male","38","Black","Pants",99,2015-07-27,1899-12-30 10:16:55,"30209",7,31
"573","Rotterdam","Asics","WB1820","Female","44","Black","Pants",89,2015-07-27,1899-12-30 12:37:39,"---",7,31
"574","Rotterdam","Nike","Dri-Fit No-Show","Unisex","40-42","Black","Socks",20,2015-07-27,1899-12-30 13:00:33,"31856",7,31
"575","Rotterdam","Asics","WB2585","Female","39","Black","Pants",99,2015-07-27,1899-12-30 13:28:22,"34397",7,31
"576","Rotterdam","Asics","MB1878","Male","39","Black","Pants",99,2015-07-27,1899-12-30 13:49:39,"35005",7,31
"577","Rotterdam","Asics","WB1820","Female","37","Black","Pants",89,2015-07-27,1899-12-30 15:44:11,"33220",7,31
"578","Rotterdam","Asics","MB1878","Male","42","Black","Pants",99,2015-07-27,1899-12-30 15:55:39,"38092",7,31
"579","Rotterdam","Asics","WB2585","Female","41","Black","Pants",99,2015-07-27,1899-12-30 16:07:06,"39732",7,31
"580","Rotterdam","Nike","Dri-Fit No-Show","Unisex","42-44","Black","Socks",20,2015-07-27,1899-12-30 16:38:11,"38508",7,31
"581","Rotterdam","Nike","Pro Classic","Female","85B","Black","Bra",100,2015-07-27,1899-12-30 17:17:28,"36208",7,31
"582","Rotterdam","Asics","Kayano Single Tab","Unisex","44-46","Black","Socks",24.99,2015-07-27,1899-12-30 17:27:17,"---",7,31
"583","Rotterdam","Asics","MB1878","Male","42","Black","Pants",99,2015-07-27,1899-12-30 17:28:55,"37613",7,31
"584","Rotterdam","Asics","WB2585","Female","38","Black","Pants",99,2015-07-27,1899-12-30 17:40:22,"---",7,31
"585","Tokyo","Nike","Air Zoom","Male","44","Black","Shoe",220,2015-07-27,1899-12-30 11:12:29,"---",7,31
"586","Tokyo","Asics","MB1878","Male","44","Black","Pants",99,2015-07-27,1899-12-30 11:49:56,"54536",7,31
"587","Tokyo","Asics","MB1878","Male","37","Black","Pants",99,2015-07-27,1899-12-30 12:07:12,"55938",7,31
"588","Tokyo","Asics","WB1820","Female","43","Black","Pants",89,2015-07-27,1899-12-30 12:20:10,"---",7,31
"589","Tokyo","Asics","MB1878","Male","39","Black","Pants",99,2015-07-27,1899-12-30 12:37:27,"59656",7,31
"590","Tokyo","Nike","Hyper Elite Crew","Unisex","44-46","Black","Socks",20,2015-07-27,1899-12-30 14:11:03,"---",7,31
"591","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Black","Socks",21,2015-07-27,1899-12-30 14:51:22,"53354",7,31
"592","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Black","Socks",24.99,2015-07-27,1899-12-30 17:31:12,"51347",7,31
"593","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Black","Socks",21,2015-07-27,1899-12-30 17:42:44,"53237",7,31
"594","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Black","Socks",20,2015-07-27,1899-12-30 18:28:48,"52767",7,31
"595","Tokyo","Asics","Quick Light Cushion","Unisex","38-40","Black","Socks",19,2015-07-27,1899-12-30 18:31:41,"51891",7,31
"596","Tokyo","Asics","MB1878","Male","37","Black","Pants",99,2015-07-27,1899-12-30 18:44:39,"56521",7,31
"597","Tokyo","Nike","Pro Fierce","Female","70C","Black","Bra",149,2015-07-27,1899-12-30 19:14:53,"---",7,31
"598","Tokyo","Asics","MB1878","Male","37","Black","Pants",99,2015-07-27,1899-12-30 21:23:03,"51023",7,31
"599","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Black","Socks",12.99,2015-07-27,1899-12-30 22:12:00,"---",7,31
"600","Tokyo","Adidas","Ultra Boost","Female","40","Black","Shoe",139,2015-07-27,1899-12-30 14:25:39,"50593",7,31
"601","Tokyo","Adidas","Rocket Boost","Male","42","Black","Shoe",110,2015-07-27,1899-12-30 14:19:06,"46956",7,31
"602","Tokyo","Asics","WB1820","Female","44","Black","Pants",89,2015-07-28,1899-12-30 07:37:56,"---",7,31
"603","Tokyo","Asics","MB1878","Male","41","Black","Pants",99,2015-07-28,1899-12-30 09:04:20,"49836",7,31
"604","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Black","Socks",19,2015-07-28,1899-12-30 09:51:51,"---",7,31
"605","Tokyo","Asics","MB1878","Male","42","Black","Pants",99,2015-07-28,1899-12-30 10:06:15,"41818",7,31
"606","Tokyo","Asics","WB2585","Female","37","Black","Pants",99,2015-07-28,1899-12-30 10:20:39,"43324",7,31
"607","Tokyo","Asics","WB2585","Female","44","Black","Pants",99,2015-07-28,1899-12-30 11:11:03,"42520",7,31
"608","Tokyo","Asics","MB1878","Male","43","Black","Pants",99,2015-07-28,1899-12-30 12:00:00,"---",7,31
"609","Tokyo","Asics","WB2585","Female","38","Black","Pants",99,2015-07-28,1899-12-30 12:10:05,"49764",7,31
"610","Tokyo","Asics","MB1878","Male","40","Black","Pants",99,2015-07-28,1899-12-30 13:52:20,"---",7,31
"611","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Black","Socks",21,2015-07-28,1899-12-30 14:47:03,"44213",7,31
"612","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Black","Socks",24.99,2015-07-28,1899-12-30 15:31:41,"---",7,31
"613","Tokyo","Asics","MB1878","Male","37","Black","Pants",99,2015-07-28,1899-12-30 18:56:10,"45995",7,31
"614","Tokyo","Asics","WB1820","Female","43","Black","Pants",89,2015-07-28,1899-12-30 19:20:39,"42633",7,31
"615","Tokyo","Asics","Nimbus 17","Male","46","Black","Shoe",128,2015-07-28,1899-12-30 20:13:56,"---",7,31
"616","Tokyo","Asics","WB2585","Female","43","Black","Pants",99,2015-07-28,1899-12-30 20:49:56,"---",7,31
"617","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Black","Socks",19,2015-07-28,1899-12-30 20:55:41,"44606",7,31
"618","Tokyo","Asics","MB1878","Male","41","Black","Pants",99,2015-07-28,1899-12-30 21:41:46,"43157",7,31
"619","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Black","Socks",20,2015-07-28,1899-12-30 22:03:22,"47561",7,31
"620","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Black","Socks",12.99,2015-07-28,1899-12-30 22:22:05,"---",7,31
"621","Tokyo","Asics","MB1878","Male","39","Black","Pants",99,2015-07-28,1899-12-30 23:28:20,"45326",7,31
"622","Tokyo","Asics","MB1878","Male","40","Black","Pants",99,2015-07-28,1899-12-30 23:52:48,"48268",7,31
"623","Rotterdam","Asics","Hera Deux Single Tab","Female","36-38","Black","Socks",12.99,2015-07-28,1899-12-30 10:38:11,"30760",7,31
"624","Rotterdam","Asics","Kayano Single Tab","Unisex","40-42","Black","Socks",24.99,2015-07-28,1899-12-30 10:43:06,"31632",7,31
"625","Rotterdam","Asics","WB2585","Female","43","Black","Pants",99,2015-07-28,1899-12-30 11:27:17,"37594",7,31
"626","Rotterdam","Nike","Pro Fierce","Female","75F","Black","Bra",149,2015-07-28,1899-12-30 12:11:28,"36234",7,31
"627","Rotterdam","Asics","WB2585","Female","40","Black","Pants",99,2015-07-28,1899-12-30 12:47:28,"35985",7,31
"628","Rotterdam","Asics","Quick Light Cushion","Unisex","40-42","Black","Socks",19,2015-07-28,1899-12-30 13:12:00,"31372",7,31
"629","Rotterdam","Asics","Quick Light Cushion","Unisex","42-44","Black","Socks",19,2015-07-28,1899-12-30 13:13:39,"---",7,31
"630","Rotterdam","Nike","Dri-Fit No-Show","Unisex","42-44","Black","Socks",20,2015-07-28,1899-12-30 14:38:44,"---",7,31
"631","Rotterdam","Asics","MB1878","Male","46","Black","Pants",99,2015-07-28,1899-12-30 14:45:17,"---",7,31
"632","Rotterdam","Nike","Free 5.0","Male","43","Black","Shoe",239,2015-07-28,1899-12-30 15:06:33,"38756",7,31
"633","Rotterdam","Asics","Cummulus 17","Female","43","Black","Shoe",159,2015-07-28,1899-12-30 15:29:28,"32254",7,31
"634","Rotterdam","Asics","MB1878","Male","41","Black","Pants",99,2015-07-28,1899-12-30 15:54:00,"37299",7,31
"635","Rotterdam","Asics","WB2585","Female","36","Black","Pants",99,2015-07-28,1899-12-30 16:10:22,"---",7,31
"636","Rotterdam","Asics","MB1878","Male","43","Black","Pants",99,2015-07-28,1899-12-30 16:18:33,"35842",7,31
"637","Rotterdam","Asics","MB1878","Male","42","Black","Pants",99,2015-07-28,1899-12-30 17:14:11,"31627",7,31
"638","Tokyo","Asics","Cummulus 17","Female","42","Black","Shoe",159,2015-07-28,1899-12-30 08:34:05,"56516",7,31
"639","Tokyo","Asics","MB1878","Male","44","Black","Pants",99,2015-07-28,1899-12-30 08:42:44,"55270",7,31
"640","Tokyo","Asics","Cummulus 17","Female","42","Black","Shoe",159,2015-07-28,1899-12-30 08:52:48,"59179",7,31
"641","Tokyo","Asics","MB1878","Male","36","Black","Pants",99,2015-07-28,1899-12-30 09:07:12,"53357",7,31
"642","Tokyo","Asics","WB1820","Female","44","Black","Pants",89,2015-07-28,1899-12-30 09:56:10,"54327",7,31
"643","Tokyo","Nike","Pro Indy","Female","70C","Black","Bra",123,2015-07-28,1899-12-30 11:03:51,"54475",7,31
"644","Tokyo","Asics","Quick Light Cushion","Unisex","46-48","Black","Socks",19,2015-07-28,1899-12-30 11:32:39,"---",7,31
"645","Tokyo","Asics","MB1878","Male","38","Black","Pants",99,2015-07-28,1899-12-30 16:14:53,"50978",7,31
"646","Tokyo","Asics","WB1820","Female","43","Black","Pants",89,2015-07-28,1899-12-30 16:52:20,"50391",7,31
"647","Tokyo","Nike","Free 5.0","Male","45","Black","Shoe",239,2015-07-28,1899-12-30 17:28:20,"---",7,31
"648","Tokyo","Asics","MB1878","Male","36","Black","Pants",99,2015-07-28,1899-12-30 21:12:58,"55024",7,31
"649","Tokyo","Nike","Pro Fierce","Female","90D","Black","Bra",149,2015-07-28,1899-12-30 21:34:34,"57158",7,31
"650","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Black","Socks",20,2015-07-28,1899-12-30 21:47:32,"54267",7,31
"651","Tokyo","Adidas","Boston 5","Male","37","Black","Shoe",125,2015-07-28,1899-12-30 15:24:33,"58430",7,31
"652","Tokyo","Adidas","Boston 5","Male","45","Black","Shoe",125,2015-07-28,1899-12-30 16:25:06,"57969",7,31
"653","Tokyo","Adidas","Ultra Boost","Female","43","Black","Shoe",139,2015-07-28,1899-12-30 15:09:50,"46258",7,31
"654","Tokyo","Asics","WB2585","Female","44","Black","Pants",99,2015-07-29,1899-12-30 09:51:51,"41652",7,31
"655","Tokyo","Asics","MB1878","Male","39","Black","Pants",99,2015-07-29,1899-12-30 11:19:41,"48141",7,31
"656","Tokyo","Asics","WB2585","Female","38","Black","Pants",99,2015-07-29,1899-12-30 11:38:24,"---",7,31
"657","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Black","Socks",19,2015-07-29,1899-12-30 11:45:36,"40760",7,31
"658","Tokyo","Nike","Hyper Elite Crew","Unisex","42-44","Black","Socks",20,2015-07-29,1899-12-30 11:52:48,"---",7,31
"659","Tokyo","Asics","Cummulus 17","Male","42","Black","Shoe",159,2015-07-29,1899-12-30 13:32:10,"49264",7,31
"660","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Black","Socks",20,2015-07-29,1899-12-30 16:12:00,"---",7,31
"661","Tokyo","Asics","MB1878","Male","39","Black","Pants",99,2015-07-29,1899-12-30 17:45:36,"42769",7,31
"662","Tokyo","Asics","MB1878","Male","39","Black","Pants",99,2015-07-29,1899-12-30 19:24:58,"47985",7,31
"663","Tokyo","Asics","MB1878","Male","44","Black","Pants",99,2015-07-29,1899-12-30 19:58:05,"43181",7,31
"664","Rotterdam","Asics","WB2585","Female","43","Black","Pants",99,2015-07-29,1899-12-30 09:45:50,"38025",7,31
"665","Rotterdam","Asics","Kayano Single Tab","Unisex","36-38","Black","Socks",24.99,2015-07-29,1899-12-30 10:13:39,"38754",7,31
"666","Rotterdam","Asics","MB1878","Male","36","Black","Pants",99,2015-07-29,1899-12-30 10:21:50,"39779",7,31
"667","Rotterdam","Nike","Hyper Elite Crew","Unisex","46-48","Black","Socks",20,2015-07-29,1899-12-30 10:30:00,"---",7,31
"668","Rotterdam","Nike","Dri-Fit No-Show","Unisex","40-42","Black","Socks",20,2015-07-29,1899-12-30 10:39:50,"---",7,31
"669","Rotterdam","Asics","MB1878","Male","44","Black","Pants",99,2015-07-29,1899-12-30 11:19:06,"31379",7,31
"670","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Black","Socks",21,2015-07-29,1899-12-30 15:09:50,"38003",7,31
"671","Rotterdam","Asics","Hera Deux Single Tab","Female","46-48","Black","Socks",12.99,2015-07-29,1899-12-30 15:14:44,"---",7,31
"672","Rotterdam","Asics","MB1878","Male","46","Black","Pants",99,2015-07-29,1899-12-30 15:58:55,"---",7,31
"673","Rotterdam","Nike","Pro Hero","Female","80A","Black","Bra",99,2015-07-29,1899-12-30 16:10:22,"35535",7,31
"674","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Black","Socks",21,2015-07-29,1899-12-30 17:12:33,"---",7,31
"675","Rotterdam","Asics","WB2585","Female","41","Black","Pants",99,2015-07-29,1899-12-30 17:22:22,"32358",7,31
"676","Rotterdam","Asics","MB1878","Male","43","Black","Pants",99,2015-07-29,1899-12-30 17:38:44,"37168",7,31
"677","Tokyo","Asics","Kayano Single Tab","Unisex","38-40","Black","Socks",24.99,2015-07-29,1899-12-30 08:41:17,"---",7,31
"678","Tokyo","Asics","WB1820","Female","43","Black","Pants",89,2015-07-29,1899-12-30 13:04:48,"---",7,31
"679","Tokyo","Asics","WB1820","Female","43","Black","Pants",89,2015-07-29,1899-12-30 20:09:36,"---",7,31
"680","Tokyo","Adidas","Boston 5","Female","41","Black","Shoe",120,2015-07-29,1899-12-30 21:12:58,"---",7,31
"681","Tokyo","Adidas","Ultra Boost","Male","45","Black","Shoe",139,2015-07-29,1899-12-30 13:56:11,"58505",7,31
"682","Tokyo","Adidas","Rocket Boost","Male","45","Black","Shoe",110,2015-07-29,1899-12-30 17:43:39,"59934",7,31
"683","Tokyo","Adidas","Boston 5","Male","46","Black","Shoe",125,2015-07-29,1899-12-30 14:22:22,"---",7,31
"684","Tokyo","Adidas","Ultra Boost","Female","44","Black","Shoe",139,2015-07-29,1899-12-30 10:28:22,"58192",7,31
"685","Tokyo","Adidas","Boston 5","Female","43","Black","Shoe",120,2015-07-29,1899-12-30 10:26:44,"42994",7,31
"686","Tokyo","Asics","MB1878","Male","42","Black","Pants",99,2015-07-30,1899-12-30 09:10:05,"---",7,31
"687","Tokyo","Asics","MB1878","Male","44","Black","Pants",99,2015-07-30,1899-12-30 09:25:56,"42261",7,31
"688","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Black","Socks",21,2015-07-30,1899-12-30 11:57:08,"49163",7,31
"689","Tokyo","Asics","MB1878","Male","40","Black","Pants",99,2015-07-30,1899-12-30 12:18:44,"49936",7,31
"690","Tokyo","Asics","MB1878","Male","46","Black","Pants",99,2015-07-30,1899-12-30 12:54:44,"49605",7,31
"691","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Black","Socks",12.99,2015-07-30,1899-12-30 15:18:44,"41686",7,31
"692","Tokyo","Asics","MB1878","Male","36","Black","Pants",99,2015-07-30,1899-12-30 16:03:22,"43713",7,31
"693","Tokyo","Asics","Cummulus 17","Male","39","Black","Shoe",159,2015-07-30,1899-12-30 16:24:58,"---",7,31
"694","Tokyo","Asics","WB2585","Female","37","Black","Pants",99,2015-07-30,1899-12-30 18:17:17,"---",7,31
"695","Tokyo","Asics","MB1878","Male","45","Black","Pants",99,2015-07-30,1899-12-30 18:24:29,"---",7,31
"696","Tokyo","Asics","MB1878","Male","36","Black","Pants",99,2015-07-30,1899-12-30 19:12:00,"43662",7,31
"697","Tokyo","Asics","WB2585","Female","43","Black","Pants",99,2015-07-30,1899-12-30 22:16:20,"48551",7,31
"698","Tokyo","Asics","WB2585","Female","38","Black","Pants",99,2015-07-30,1899-12-30 23:00:58,"---",7,31
"699","Tokyo","Asics","MB1878","Male","42","Black","Pants",99,2015-07-30,1899-12-30 23:35:32,"---",7,31
"700","Rotterdam","Asics","MB1878","Male","44","Black","Pants",99,2015-07-30,1899-12-30 09:45:50,"38245",7,31
"701","Rotterdam","Asics","MB1878","Male","39","Black","Pants",99,2015-07-30,1899-12-30 10:52:55,"---",7,31
"702","Rotterdam","Asics","WB2585","Female","38","Black","Pants",99,2015-07-30,1899-12-30 11:43:39,"---",7,31
"703","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Black","Socks",21,2015-07-30,1899-12-30 11:48:33,"34758",7,31
"704","Rotterdam","Asics","Hera Deux Single Tab","Female","38-40","Black","Socks",12.99,2015-07-30,1899-12-30 12:08:11,"---",7,31
"705","Rotterdam","Asics","WB2585","Female","41","Black","Pants",99,2015-07-30,1899-12-30 12:34:22,"---",7,31
"706","Rotterdam","Asics","WB1820","Female","37","Black","Pants",89,2015-07-30,1899-12-30 13:10:22,"---",7,31
"707","Rotterdam","Nike","Dri-Fit No-Show","Unisex","42-44","Black","Socks",20,2015-07-30,1899-12-30 14:50:11,"30052",7,31
"708","Rotterdam","Asics","Quick Light Cushion","Unisex","44-46","Black","Socks",19,2015-07-30,1899-12-30 15:19:39,"---",7,31
"709","Rotterdam","Asics","MB1878","Male","39","Black","Pants",99,2015-07-30,1899-12-30 16:00:33,"33485",7,31
"710","Rotterdam","Asics","MB1878","Male","42","Black","Pants",99,2015-07-30,1899-12-30 16:02:11,"39003",7,31
"711","Rotterdam","Asics","WB1820","Female","42","Black","Pants",89,2015-07-30,1899-12-30 16:21:50,"---",7,31
"712","Rotterdam","Asics","MB1878","Male","39","Black","Pants",99,2015-07-30,1899-12-30 16:25:06,"---",7,31
"713","Rotterdam","Asics","WB2585","Female","41","Black","Pants",99,2015-07-30,1899-12-30 16:48:00,"---",7,31
"714","Tokyo","Asics","Hera Deux Single Tab","Female","44-46","Black","Socks",12.99,2015-07-30,1899-12-30 12:46:05,"56000",7,31
"715","Tokyo","Asics","WB1820","Female","42","Black","Pants",89,2015-07-30,1899-12-30 14:22:34,"56237",7,31
"716","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Black","Socks",21,2015-07-30,1899-12-30 15:48:58,"58825",7,31
"717","Tokyo","Asics","MB1878","Male","40","Black","Pants",99,2015-07-30,1899-12-30 16:06:15,"---",7,31
"718","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Black","Socks",24.99,2015-07-30,1899-12-30 16:06:15,"---",7,31
"719","Tokyo","Asics","WB1820","Female","36","Black","Pants",89,2015-07-30,1899-12-30 17:49:56,"---",7,31
"720","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Black","Socks",19,2015-07-30,1899-12-30 18:07:12,"51887",7,31
"721","Tokyo","Asics","WB1820","Female","42","Black","Pants",89,2015-07-30,1899-12-30 19:09:08,"57646",7,31
"722","Tokyo","Asics","MB1878","Male","43","Black","Pants",99,2015-07-30,1899-12-30 19:52:20,"59577",7,31
"723","Tokyo","Asics","MB1878","Male","43","Black","Pants",99,2015-07-30,1899-12-30 20:03:51,"54576",7,31
"724","Tokyo","Nike","Pro Indy","Female","90F","Black","Bra",123,2015-07-30,1899-12-30 23:12:29,"50387",7,31
"725","Tokyo","Adidas","Boston 5","Female","38","Black","Shoe",120,2015-07-30,1899-12-30 10:12:00,"---",7,31
"726","Tokyo","Adidas","Boston 5","Female","39","Black","Shoe",120,2015-07-30,1899-12-30 14:38:44,"---",7,31
"727","Tokyo","Asics","MB1878","Male","41","Black","Pants",99,2015-07-31,1899-12-30 07:42:15,"46522",7,31
"728","Tokyo","Asics","MB1878","Male","41","Black","Pants",99,2015-07-31,1899-12-30 08:42:44,"46106",7,31
"729","Tokyo","Asics","MB1878","Male","41","Black","Pants",99,2015-07-31,1899-12-30 09:23:03,"---",7,31
"730","Tokyo","Asics","WB1820","Female","42","Black","Pants",89,2015-07-31,1899-12-30 11:22:34,"47298",7,31
"731","Tokyo","Asics","WB1820","Female","37","Black","Pants",89,2015-07-31,1899-12-30 11:51:22,"45649",7,31
"732","Tokyo","Asics","MB1878","Male","44","Black","Pants",99,2015-07-31,1899-12-30 14:22:34,"40604",7,31
"733","Tokyo","Asics","MB1878","Male","44","Black","Pants",99,2015-07-31,1899-12-30 14:24:00,"44821",7,31
"734","Tokyo","Asics","MB1878","Male","40","Black","Pants",99,2015-07-31,1899-12-30 14:49:56,"45745",7,31
"735","Tokyo","Asics","WB1820","Female","37","Black","Pants",89,2015-07-31,1899-12-30 16:53:46,"---",7,31
"736","Tokyo","Asics","MB1878","Male","45","Black","Pants",99,2015-07-31,1899-12-30 17:02:24,"40917",7,31
"737","Tokyo","Asics","WB1820","Female","37","Black","Pants",89,2015-07-31,1899-12-30 17:51:22,"45051",7,31
"738","Tokyo","Nike","Pro Fierce","Female","70A","Black","Bra",149,2015-07-31,1899-12-30 18:10:05,"---",7,31
"739","Tokyo","Asics","MB1878","Male","38","Black","Pants",99,2015-07-31,1899-12-30 19:24:58,"48024",7,31
"740","Tokyo","Asics","MB1878","Male","41","Black","Pants",99,2015-07-31,1899-12-30 19:33:36,"---",7,31
"741","Tokyo","Asics","MB1878","Male","44","Black","Pants",99,2015-07-31,1899-12-30 20:25:27,"43240",7,31
"742","Tokyo","Nike","Hyper Elite Crew","Unisex","42-44","Black","Socks",20,2015-07-31,1899-12-30 20:28:20,"---",7,31
"743","Tokyo","Asics","WB1820","Female","43","Black","Pants",89,2015-07-31,1899-12-30 20:34:05,"45940",7,31
"744","Tokyo","Asics","MB1878","Male","41","Black","Pants",99,2015-07-31,1899-12-30 21:56:10,"46854",7,31
"745","Rotterdam","Nike","Hyper Elite Crew","Unisex","38-40","Black","Socks",20,2015-07-31,1899-12-30 10:02:11,"36434",7,31
"746","Rotterdam","Asics","MB1878","Male","38","Black","Pants",99,2015-07-31,1899-12-30 10:18:33,"30881",7,31
"747","Rotterdam","Asics","MB1878","Male","43","Black","Pants",99,2015-07-31,1899-12-30 10:31:39,"33379",7,31
"748","Rotterdam","Asics","MB1878","Male","36","Black","Pants",99,2015-07-31,1899-12-30 12:04:55,"31853",7,31
"749","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Black","Socks",21,2015-07-31,1899-12-30 12:29:28,"---",7,31
"750","Rotterdam","Asics","MB1878","Male","43","Black","Pants",99,2015-07-31,1899-12-30 13:13:39,"34061",7,31
"751","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Black","Socks",21,2015-07-31,1899-12-30 13:23:28,"---",7,31
"752","Rotterdam","Asics","MB1878","Male","44","Black","Pants",99,2015-07-31,1899-12-30 13:36:33,"33284",7,31
"753","Rotterdam","Asics","MB1878","Male","39","Black","Pants",99,2015-07-31,1899-12-30 14:24:00,"38571",7,31
"754","Rotterdam","Asics","WB2585","Female","42","Black","Pants",99,2015-07-31,1899-12-30 15:14:44,"32864",7,31
"755","Rotterdam","Asics","Kayano Single Tab","Unisex","36-38","Black","Socks",24.99,2015-07-31,1899-12-30 15:54:00,"30632",7,31
"756","Rotterdam","Nike","Dri-Fit No-Show","Unisex","40-42","Black","Socks",20,2015-07-31,1899-12-30 16:21:50,"---",7,31
"757","Rotterdam","Asics","MB1878","Male","39","Black","Pants",99,2015-07-31,1899-12-30 16:23:28,"31930",7,31
"758","Rotterdam","Asics","MB1878","Male","40","Black","Pants",99,2015-07-31,1899-12-30 16:41:28,"---",7,31
"759","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Black","Socks",21,2015-07-31,1899-12-30 16:49:39,"36239",7,31
"760","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Black","Socks",21,2015-07-31,1899-12-30 16:49:39,"36239",7,31
"761","Tokyo","Asics","Quick Light Cushion","Unisex","44-46","Black","Socks",19,2015-07-31,1899-12-30 10:42:15,"59814",7,31
"762","Tokyo","Asics","MB1878","Male","45","Black","Pants",99,2015-07-31,1899-12-30 10:53:46,"---",7,31
"763","Tokyo","Nike","Pro Indy","Female","75C","Black","Bra",123,2015-07-31,1899-12-30 13:04:48,"58942",7,31
"764","Tokyo","Nike","Pro Fierce","Female","85B","Black","Bra",149,2015-07-31,1899-12-30 14:02:24,"54145",7,31
"765","Tokyo","Asics","WB1820","Female","41","Black","Pants",89,2015-07-31,1899-12-30 14:57:08,"---",7,31
"766","Tokyo","Asics","MB1878","Male","46","Black","Pants",99,2015-07-31,1899-12-30 18:25:56,"54230",7,31
"767","Tokyo","Asics","MB1878","Male","45","Black","Pants",99,2015-07-31,1899-12-30 18:40:20,"50256",7,31
"768","Tokyo","Asics","WB1820","Female","41","Black","Pants",89,2015-07-31,1899-12-30 19:04:48,"---",7,31
"769","Tokyo","Asics","MB1878","Male","40","Black","Pants",99,2015-07-31,1899-12-30 22:46:34,"51100",7,31
"770","Tokyo","Asics","MB1878","Male","43","Black","Pants",99,2015-07-31,1899-12-30 22:52:20,"---",7,31
"771","Tokyo","Nike","Hyper Elite Crew","Unisex","44-46","Black","Socks",20,2015-07-31,1899-12-30 22:56:39,"50151",7,31
"772","Tokyo","Adidas","Boston 5","Male","46","Black","Shoe",125,2015-07-31,1899-12-30 14:22:22,"---",7,31
"773","Tokyo","Adidas","Ultra Boost","Female","40","Black","Shoe",139,2015-07-31,1899-12-30 16:54:33,"58971",7,31
"","Store","Brand","Type","Gender","Size","Color","Category","Sales.Price","Date","Time","Loyalty","Month","NA."
"1","Tokyo","Asics","WB1820","Female","42","Blue","Pants",89,2015-07-15,1899-12-30 07:32:10,"41842",7,29
"2","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Blue","Socks",24.99,2015-07-15,1899-12-30 07:33:36,"46176",7,29
"3","Tokyo","Asics","WB1820","Female","39","Blue","Pants",89,2015-07-15,1899-12-30 08:48:29,"47668",7,29
"4","Tokyo","Asics","Nimbus 17","Male","39","Blue","Shoe",128,2015-07-15,1899-12-30 11:34:05,"42352",7,29
"5","Tokyo","Asics","WB1820","Female","40","Blue","Pants",89,2015-07-15,1899-12-30 11:41:17,"---",7,29
"6","Tokyo","Asics","WB1820","Female","41","Blue","Pants",89,2015-07-15,1899-12-30 12:41:46,"41722",7,29
"7","Tokyo","Nike","Air Zoom","Male","42","Blue","Shoe",230,2015-07-15,1899-12-30 13:30:44,"---",7,29
"8","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Blue","Socks",19,2015-07-15,1899-12-30 14:52:48,"---",7,29
